scode,sname,nav,date
118505,Franklin India Savings Plus Fund - Direct - Quarterly Dividend,11.3879,7-Dec-17
118505,Franklin India Savings Plus Fund - Direct - Quarterly Dividend,11.3913,8-Dec-17
118505,Franklin India Savings Plus Fund - Direct - Quarterly Dividend,11.3949,11-Dec-17
118505,Franklin India Savings Plus Fund - Direct - Quarterly Dividend,11.3957,12-Dec-17
118505,Franklin India Savings Plus Fund - Direct - Quarterly Dividend,11.3959,13-Dec-17
118505,Franklin India Savings Plus Fund - Direct - Quarterly Dividend,11.396,14-Dec-17
118505,Franklin India Savings Plus Fund - Direct - Quarterly Dividend,11.396,15-Dec-17
118505,Franklin India Savings Plus Fund - Direct - Quarterly Dividend,11.1817,18-Dec-17
118505,Franklin India Savings Plus Fund - Direct - Quarterly Dividend,11.1833,19-Dec-17
118505,Franklin India Savings Plus Fund - Direct - Quarterly Dividend,11.182,20-Dec-17
118505,Franklin India Savings Plus Fund - Direct - Quarterly Dividend,11.1816,21-Dec-17
118505,Franklin India Savings Plus Fund - Direct - Quarterly Dividend,11.1827,22-Dec-17
118505,Franklin India Savings Plus Fund - Direct - Quarterly Dividend,11.1899,26-Dec-17
118505,Franklin India Savings Plus Fund - Direct - Quarterly Dividend,11.1905,27-Dec-17
118505,Franklin India Savings Plus Fund - Direct - Quarterly Dividend,11.1901,28-Dec-17
118505,Franklin India Savings Plus Fund - Direct - Quarterly Dividend,11.1947,29-Dec-17
118505,Franklin India Savings Plus Fund - Direct - Quarterly Dividend,11.204,1-Jan-18
118505,Franklin India Savings Plus Fund - Direct - Quarterly Dividend,11.206,2-Jan-18
101356,Franklin India Savings Plus Fund - Dividend Option,11.1224,4-Dec-17
101356,Franklin India Savings Plus Fund - Dividend Option,11.1231,5-Dec-17
101356,Franklin India Savings Plus Fund - Dividend Option,11.1246,6-Dec-17
101356,Franklin India Savings Plus Fund - Dividend Option,11.1264,7-Dec-17
101356,Franklin India Savings Plus Fund - Dividend Option,11.1297,8-Dec-17
101356,Franklin India Savings Plus Fund - Dividend Option,11.133,11-Dec-17
101356,Franklin India Savings Plus Fund - Dividend Option,11.1338,12-Dec-17
101356,Franklin India Savings Plus Fund - Dividend Option,11.1339,13-Dec-17
101356,Franklin India Savings Plus Fund - Dividend Option,11.1339,14-Dec-17
101356,Franklin India Savings Plus Fund - Dividend Option,11.1339,15-Dec-17
101356,Franklin India Savings Plus Fund - Dividend Option,10.9192,18-Dec-17
101356,Franklin India Savings Plus Fund - Dividend Option,10.9207,19-Dec-17
101356,Franklin India Savings Plus Fund - Dividend Option,10.9194,20-Dec-17
101356,Franklin India Savings Plus Fund - Dividend Option,10.9189,21-Dec-17
101356,Franklin India Savings Plus Fund - Dividend Option,10.92,22-Dec-17
101356,Franklin India Savings Plus Fund - Dividend Option,10.9267,26-Dec-17
101356,Franklin India Savings Plus Fund - Dividend Option,10.9272,27-Dec-17
101356,Franklin India Savings Plus Fund - Dividend Option,10.9268,28-Dec-17
101356,Franklin India Savings Plus Fund - Dividend Option,10.9312,29-Dec-17
101356,Franklin India Savings Plus Fund - Dividend Option,10.94,1-Jan-18
101356,Franklin India Savings Plus Fund - Dividend Option,10.9419,2-Jan-18
101357,Franklin India Savings Plus Fund - Growth Option,31.1472,4-Dec-17
101357,Franklin India Savings Plus Fund - Growth Option,31.1493,5-Dec-17
101357,Franklin India Savings Plus Fund - Growth Option,31.1534,6-Dec-17
101357,Franklin India Savings Plus Fund - Growth Option,31.1586,7-Dec-17
101357,Franklin India Savings Plus Fund - Growth Option,31.1676,8-Dec-17
101357,Franklin India Savings Plus Fund - Growth Option,31.1769,11-Dec-17
101357,Franklin India Savings Plus Fund - Growth Option,31.179,12-Dec-17
101357,Franklin India Savings Plus Fund - Growth Option,31.1793,13-Dec-17
101357,Franklin India Savings Plus Fund - Growth Option,31.1794,14-Dec-17
101357,Franklin India Savings Plus Fund - Growth Option,31.1794,15-Dec-17
101357,Franklin India Savings Plus Fund - Growth Option,31.1944,18-Dec-17
101357,Franklin India Savings Plus Fund - Growth Option,31.1987,19-Dec-17
101357,Franklin India Savings Plus Fund - Growth Option,31.1949,20-Dec-17
101357,Franklin India Savings Plus Fund - Growth Option,31.1934,21-Dec-17
101357,Franklin India Savings Plus Fund - Growth Option,31.1965,22-Dec-17
101357,Franklin India Savings Plus Fund - Growth Option,31.2156,26-Dec-17
101357,Franklin India Savings Plus Fund - Growth Option,31.2171,27-Dec-17
101357,Franklin India Savings Plus Fund - Growth Option,31.2161,28-Dec-17
101357,Franklin India Savings Plus Fund - Growth Option,31.2287,29-Dec-17
101357,Franklin India Savings Plus Fund - Growth Option,31.2538,1-Jan-18
101357,Franklin India Savings Plus Fund - Growth Option,31.2593,2-Jan-18
101359,Franklin India Savings Plus Fund - Institutional Option - Dividend,10.3641,4-Dec-17
101359,Franklin India Savings Plus Fund - Institutional Option - Dividend,10.3646,5-Dec-17
101359,Franklin India Savings Plus Fund - Institutional Option - Dividend,10.3659,6-Dec-17
101359,Franklin India Savings Plus Fund - Institutional Option - Dividend,10.3675,7-Dec-17
101359,Franklin India Savings Plus Fund - Institutional Option - Dividend,10.3704,8-Dec-17
101359,Franklin India Savings Plus Fund - Institutional Option - Dividend,10.3641,11-Dec-17
101359,Franklin India Savings Plus Fund - Institutional Option - Dividend,10.3646,12-Dec-17
101359,Franklin India Savings Plus Fund - Institutional Option - Dividend,10.3646,13-Dec-17
101359,Franklin India Savings Plus Fund - Institutional Option - Dividend,10.3645,14-Dec-17
101359,Franklin India Savings Plus Fund - Institutional Option - Dividend,10.3644,15-Dec-17
101359,Franklin India Savings Plus Fund - Institutional Option - Dividend,10.3641,18-Dec-17
101359,Franklin India Savings Plus Fund - Institutional Option - Dividend,10.3654,19-Dec-17
101359,Franklin India Savings Plus Fund - Institutional Option - Dividend,10.364,20-Dec-17
101359,Franklin India Savings Plus Fund - Institutional Option - Dividend,10.3634,21-Dec-17
101359,Franklin India Savings Plus Fund - Institutional Option - Dividend,10.3643,22-Dec-17
101359,Franklin India Savings Plus Fund - Institutional Option - Dividend,10.3641,26-Dec-17
101359,Franklin India Savings Plus Fund - Institutional Option - Dividend,10.3645,27-Dec-17
101359,Franklin India Savings Plus Fund - Institutional Option - Dividend,10.364,28-Dec-17
101359,Franklin India Savings Plus Fund - Institutional Option - Dividend,10.3681,29-Dec-17
101359,Franklin India Savings Plus Fund - Institutional Option - Dividend,10.3641,1-Jan-18
101359,Franklin India Savings Plus Fund - Institutional Option - Dividend,10.3658,2-Jan-18
129436,Franklin India Savings Plus Fund - Monthly Dividend,10.1079,4-Dec-17
129436,Franklin India Savings Plus Fund - Monthly Dividend,10.1086,5-Dec-17
129436,Franklin India Savings Plus Fund - Monthly Dividend,10.1099,6-Dec-17
129436,Franklin India Savings Plus Fund - Monthly Dividend,10.1116,7-Dec-17
129436,Franklin India Savings Plus Fund - Monthly Dividend,10.1145,8-Dec-17
129436,Franklin India Savings Plus Fund - Monthly Dividend,10.1176,11-Dec-17
129436,Franklin India Savings Plus Fund - Monthly Dividend,10.1182,12-Dec-17
129436,Franklin India Savings Plus Fund - Monthly Dividend,10.1183,13-Dec-17
129436,Franklin India Savings Plus Fund - Monthly Dividend,10.1184,14-Dec-17
129436,Franklin India Savings Plus Fund - Monthly Dividend,10.1184,15-Dec-17
129436,Franklin India Savings Plus Fund - Monthly Dividend,10.0582,18-Dec-17
129436,Franklin India Savings Plus Fund - Monthly Dividend,10.0596,19-Dec-17
129436,Franklin India Savings Plus Fund - Monthly Dividend,10.0584,20-Dec-17
129436,Franklin India Savings Plus Fund - Monthly Dividend,10.0579,21-Dec-17
129436,Franklin India Savings Plus Fund - Monthly Dividend,10.0589,22-Dec-17
129436,Franklin India Savings Plus Fund - Monthly Dividend,10.0651,26-Dec-17
129436,Franklin India Savings Plus Fund - Monthly Dividend,10.0656,27-Dec-17
129436,Franklin India Savings Plus Fund - Monthly Dividend,10.0652,28-Dec-17
129436,Franklin India Savings Plus Fund - Monthly Dividend,10.0693,29-Dec-17
129436,Franklin India Savings Plus Fund - Monthly Dividend,10.0774,1-Jan-18
129436,Franklin India Savings Plus Fund - Monthly Dividend,10.0791,2-Jan-18
118542,Franklin India Dynamic PE Ratio Fund Of Funds - Direct - Dividend,40.8222,4-Dec-17
118542,Franklin India Dynamic PE Ratio Fund Of Funds - Direct - Dividend,40.8093,5-Dec-17
118542,Franklin India Dynamic PE Ratio Fund Of Funds - Direct - Dividend,40.6868,6-Dec-17
118542,Franklin India Dynamic PE Ratio Fund Of Funds - Direct - Dividend,40.8947,7-Dec-17
118542,Franklin India Dynamic PE Ratio Fund Of Funds - Direct - Dividend,41.0321,8-Dec-17
118542,Franklin India Dynamic PE Ratio Fund Of Funds - Direct - Dividend,41.0729,11-Dec-17
118542,Franklin India Dynamic PE Ratio Fund Of Funds - Direct - Dividend,40.9537,12-Dec-17
118542,Franklin India Dynamic PE Ratio Fund Of Funds - Direct - Dividend,40.8788,13-Dec-17
118542,Franklin India Dynamic PE Ratio Fund Of Funds - Direct - Dividend,40.9528,14-Dec-17
118542,Franklin India Dynamic PE Ratio Fund Of Funds - Direct - Dividend,41.07,15-Dec-17
118542,Franklin India Dynamic PE Ratio Fund Of Funds - Direct - Dividend,41.1673,18-Dec-17
118542,Franklin India Dynamic PE Ratio Fund Of Funds - Direct - Dividend,41.2803,19-Dec-17
118542,Franklin India Dynamic PE Ratio Fund Of Funds - Direct - Dividend,41.2565,20-Dec-17
118542,Franklin India Dynamic PE Ratio Fund Of Funds - Direct - Dividend,41.2612,21-Dec-17
118542,Franklin India Dynamic PE Ratio Fund Of Funds - Direct - Dividend,41.3081,22-Dec-17
118542,Franklin India Dynamic PE Ratio Fund Of Funds - Direct - Dividend,41.3761,26-Dec-17
118542,Franklin India Dynamic PE Ratio Fund Of Funds - Direct - Dividend,41.3305,27-Dec-17
118542,Franklin India Dynamic PE Ratio Fund Of Funds - Direct - Dividend,41.2706,28-Dec-17
118542,Franklin India Dynamic PE Ratio Fund Of Funds - Direct - Dividend,41.3721,29-Dec-17
118542,Franklin India Dynamic PE Ratio Fund Of Funds - Direct - Dividend,41.3026,1-Jan-18
118542,Franklin India Dynamic PE Ratio Fund Of Funds - Direct - Dividend,41.3283,2-Jan-18
118543,Franklin India Dynamic PE Ratio Fund Of Funds - Direct - Growth,80.394,4-Dec-17
118543,Franklin India Dynamic PE Ratio Fund Of Funds - Direct - Growth,80.3687,5-Dec-17
118543,Franklin India Dynamic PE Ratio Fund Of Funds - Direct - Growth,80.1275,6-Dec-17
118543,Franklin India Dynamic PE Ratio Fund Of Funds - Direct - Growth,80.537,7-Dec-17
118543,Franklin India Dynamic PE Ratio Fund Of Funds - Direct - Growth,80.8076,8-Dec-17
118543,Franklin India Dynamic PE Ratio Fund Of Funds - Direct - Growth,80.8882,11-Dec-17
118543,Franklin India Dynamic PE Ratio Fund Of Funds - Direct - Growth,80.6535,12-Dec-17
118543,Franklin India Dynamic PE Ratio Fund Of Funds - Direct - Growth,80.506,13-Dec-17
118543,Franklin India Dynamic PE Ratio Fund Of Funds - Direct - Growth,80.6517,14-Dec-17
118543,Franklin India Dynamic PE Ratio Fund Of Funds - Direct - Growth,80.8826,15-Dec-17
118543,Franklin India Dynamic PE Ratio Fund Of Funds - Direct - Growth,81.0743,18-Dec-17
118543,Franklin India Dynamic PE Ratio Fund Of Funds - Direct - Growth,81.2969,19-Dec-17
118543,Franklin India Dynamic PE Ratio Fund Of Funds - Direct - Growth,81.2501,20-Dec-17
118543,Franklin India Dynamic PE Ratio Fund Of Funds - Direct - Growth,81.2595,21-Dec-17
118543,Franklin India Dynamic PE Ratio Fund Of Funds - Direct - Growth,81.3519,22-Dec-17
118543,Franklin India Dynamic PE Ratio Fund Of Funds - Direct - Growth,81.4858,26-Dec-17
118543,Franklin India Dynamic PE Ratio Fund Of Funds - Direct - Growth,81.3961,27-Dec-17
118543,Franklin India Dynamic PE Ratio Fund Of Funds - Direct - Growth,81.2783,28-Dec-17
118543,Franklin India Dynamic PE Ratio Fund Of Funds - Direct - Growth,81.4783,29-Dec-17
118543,Franklin India Dynamic PE Ratio Fund Of Funds - Direct - Growth,81.3415,1-Jan-18
118543,Franklin India Dynamic PE Ratio Fund Of Funds - Direct - Growth,81.3921,2-Jan-18
101657,Franklin India Dynamic PE Ratio Fund of Funds-Dividend,38.5701,4-Dec-17
101657,Franklin India Dynamic PE Ratio Fund of Funds-Dividend,38.5568,5-Dec-17
101657,Franklin India Dynamic PE Ratio Fund of Funds-Dividend,38.4399,6-Dec-17
101657,Franklin India Dynamic PE Ratio Fund of Funds-Dividend,38.6351,7-Dec-17
101657,Franklin India Dynamic PE Ratio Fund of Funds-Dividend,38.7636,8-Dec-17
101657,Franklin India Dynamic PE Ratio Fund of Funds-Dividend,38.7988,11-Dec-17
101657,Franklin India Dynamic PE Ratio Fund of Funds-Dividend,38.6849,12-Dec-17
101657,Franklin India Dynamic PE Ratio Fund of Funds-Dividend,38.613,13-Dec-17
101657,Franklin India Dynamic PE Ratio Fund of Funds-Dividend,38.6817,14-Dec-17
101657,Franklin India Dynamic PE Ratio Fund of Funds-Dividend,38.7912,15-Dec-17
101657,Franklin India Dynamic PE Ratio Fund of Funds-Dividend,38.8798,18-Dec-17
101657,Franklin India Dynamic PE Ratio Fund of Funds-Dividend,38.9854,19-Dec-17
101657,Franklin India Dynamic PE Ratio Fund of Funds-Dividend,38.9618,20-Dec-17
101657,Franklin India Dynamic PE Ratio Fund of Funds-Dividend,38.965,21-Dec-17
101657,Franklin India Dynamic PE Ratio Fund of Funds-Dividend,39.0081,22-Dec-17
101657,Franklin India Dynamic PE Ratio Fund of Funds-Dividend,39.0678,26-Dec-17
101657,Franklin India Dynamic PE Ratio Fund of Funds-Dividend,39.0235,27-Dec-17
101657,Franklin India Dynamic PE Ratio Fund of Funds-Dividend,38.9659,28-Dec-17
101657,Franklin India Dynamic PE Ratio Fund of Funds-Dividend,39.0606,29-Dec-17
101657,Franklin India Dynamic PE Ratio Fund of Funds-Dividend,38.9916,1-Jan-18
101657,Franklin India Dynamic PE Ratio Fund of Funds-Dividend,39.0145,2-Jan-18
101656,Franklin India Dynamic PE Ratio Fund of Funds-Growth,76.7137,4-Dec-17
101656,Franklin India Dynamic PE Ratio Fund of Funds-Growth,76.6872,5-Dec-17
101656,Franklin India Dynamic PE Ratio Fund of Funds-Growth,76.4546,6-Dec-17
101656,Franklin India Dynamic PE Ratio Fund of Funds-Growth,76.8429,7-Dec-17
101656,Franklin India Dynamic PE Ratio Fund of Funds-Growth,77.0985,8-Dec-17
101656,Franklin India Dynamic PE Ratio Fund of Funds-Growth,77.1685,11-Dec-17
101656,Franklin India Dynamic PE Ratio Fund of Funds-Growth,76.9419,12-Dec-17
101656,Franklin India Dynamic PE Ratio Fund of Funds-Growth,76.7989,13-Dec-17
101656,Franklin India Dynamic PE Ratio Fund of Funds-Growth,76.9355,14-Dec-17
101656,Franklin India Dynamic PE Ratio Fund of Funds-Growth,77.1535,15-Dec-17
101656,Franklin India Dynamic PE Ratio Fund of Funds-Growth,77.3296,18-Dec-17
101656,Franklin India Dynamic PE Ratio Fund of Funds-Growth,77.5396,19-Dec-17
101656,Franklin India Dynamic PE Ratio Fund of Funds-Growth,77.4927,20-Dec-17
101656,Franklin India Dynamic PE Ratio Fund of Funds-Growth,77.4991,21-Dec-17
101656,Franklin India Dynamic PE Ratio Fund of Funds-Growth,77.5848,22-Dec-17
101656,Franklin India Dynamic PE Ratio Fund of Funds-Growth,77.7035,26-Dec-17
101656,Franklin India Dynamic PE Ratio Fund of Funds-Growth,77.6155,27-Dec-17
101656,Franklin India Dynamic PE Ratio Fund of Funds-Growth,77.5008,28-Dec-17
101656,Franklin India Dynamic PE Ratio Fund of Funds-Growth,77.6891,29-Dec-17
101656,Franklin India Dynamic PE Ratio Fund of Funds-Growth,77.5519,1-Jan-18
101656,Franklin India Dynamic PE Ratio Fund of Funds-Growth,77.5976,2-Jan-18
102108,Franklin INDIA LIFE STAGE FUND OF FUNDS - THE 20S PLAN (D),31.5371,4-Dec-17
102108,Franklin INDIA LIFE STAGE FUND OF FUNDS - THE 20S PLAN (D),31.5269,5-Dec-17
102108,Franklin INDIA LIFE STAGE FUND OF FUNDS - THE 20S PLAN (D),31.3375,6-Dec-17
102108,Franklin INDIA LIFE STAGE FUND OF FUNDS - THE 20S PLAN (D),31.6441,7-Dec-17
102108,Franklin INDIA LIFE STAGE FUND OF FUNDS - THE 20S PLAN (D),31.867,8-Dec-17
102108,Franklin INDIA LIFE STAGE FUND OF FUNDS - THE 20S PLAN (D),31.9032,11-Dec-17
102108,Franklin INDIA LIFE STAGE FUND OF FUNDS - THE 20S PLAN (D),31.7136,12-Dec-17
102108,Franklin INDIA LIFE STAGE FUND OF FUNDS - THE 20S PLAN (D),31.5961,13-Dec-17
102108,Franklin INDIA LIFE STAGE FUND OF FUNDS - THE 20S PLAN (D),31.6869,14-Dec-17
102108,Franklin INDIA LIFE STAGE FUND OF FUNDS - THE 20S PLAN (D),31.95,15-Dec-17
102108,Franklin INDIA LIFE STAGE FUND OF FUNDS - THE 20S PLAN (D),32.0792,18-Dec-17
102108,Franklin INDIA LIFE STAGE FUND OF FUNDS - THE 20S PLAN (D),32.2704,19-Dec-17
102108,Franklin INDIA LIFE STAGE FUND OF FUNDS - THE 20S PLAN (D),32.2979,20-Dec-17
102108,Franklin INDIA LIFE STAGE FUND OF FUNDS - THE 20S PLAN (D),32.3478,21-Dec-17
102108,Franklin INDIA LIFE STAGE FUND OF FUNDS - THE 20S PLAN (D),32.4189,22-Dec-17
102108,Franklin INDIA LIFE STAGE FUND OF FUNDS - THE 20S PLAN (D),32.5051,26-Dec-17
102108,Franklin INDIA LIFE STAGE FUND OF FUNDS - THE 20S PLAN (D),32.4532,27-Dec-17
102108,Franklin INDIA LIFE STAGE FUND OF FUNDS - THE 20S PLAN (D),32.4179,28-Dec-17
102108,Franklin INDIA LIFE STAGE FUND OF FUNDS - THE 20S PLAN (D),32.5582,29-Dec-17
102108,Franklin INDIA LIFE STAGE FUND OF FUNDS - THE 20S PLAN (D),32.4191,1-Jan-18
102108,Franklin INDIA LIFE STAGE FUND OF FUNDS - THE 20S PLAN (D),32.4178,2-Jan-18
118511,Franklin INDIA LIFE STAGE FUND OF FUNDS - THE 20S PLAN - Direct - Dividend,32.3469,4-Dec-17
118511,Franklin INDIA LIFE STAGE FUND OF FUNDS - THE 20S PLAN - Direct - Dividend,32.3367,5-Dec-17
118511,Franklin INDIA LIFE STAGE FUND OF FUNDS - THE 20S PLAN - Direct - Dividend,32.1429,6-Dec-17
118511,Franklin INDIA LIFE STAGE FUND OF FUNDS - THE 20S PLAN - Direct - Dividend,32.4577,7-Dec-17
118511,Franklin INDIA LIFE STAGE FUND OF FUNDS - THE 20S PLAN - Direct - Dividend,32.6867,8-Dec-17
118511,Franklin INDIA LIFE STAGE FUND OF FUNDS - THE 20S PLAN - Direct - Dividend,32.7249,11-Dec-17
118511,Franklin INDIA LIFE STAGE FUND OF FUNDS - THE 20S PLAN - Direct - Dividend,32.5307,12-Dec-17
118511,Franklin INDIA LIFE STAGE FUND OF FUNDS - THE 20S PLAN - Direct - Dividend,32.4105,13-Dec-17
118511,Franklin INDIA LIFE STAGE FUND OF FUNDS - THE 20S PLAN - Direct - Dividend,32.504,14-Dec-17
118511,Franklin INDIA LIFE STAGE FUND OF FUNDS - THE 20S PLAN - Direct - Dividend,32.7742,15-Dec-17
118511,Franklin INDIA LIFE STAGE FUND OF FUNDS - THE 20S PLAN - Direct - Dividend,32.9078,18-Dec-17
118511,Franklin INDIA LIFE STAGE FUND OF FUNDS - THE 20S PLAN - Direct - Dividend,33.1043,19-Dec-17
118511,Franklin INDIA LIFE STAGE FUND OF FUNDS - THE 20S PLAN - Direct - Dividend,33.1329,20-Dec-17
118511,Franklin INDIA LIFE STAGE FUND OF FUNDS - THE 20S PLAN - Direct - Dividend,33.1844,21-Dec-17
118511,Franklin INDIA LIFE STAGE FUND OF FUNDS - THE 20S PLAN - Direct - Dividend,33.2577,22-Dec-17
118511,Franklin INDIA LIFE STAGE FUND OF FUNDS - THE 20S PLAN - Direct - Dividend,33.3476,26-Dec-17
118511,Franklin INDIA LIFE STAGE FUND OF FUNDS - THE 20S PLAN - Direct - Dividend,33.2947,27-Dec-17
118511,Franklin INDIA LIFE STAGE FUND OF FUNDS - THE 20S PLAN - Direct - Dividend,33.2589,28-Dec-17
118511,Franklin INDIA LIFE STAGE FUND OF FUNDS - THE 20S PLAN - Direct - Dividend,33.4032,29-Dec-17
